ymdhm,rf,fw,wl
20001030,0.0,,
20001031,0.0,,
20001101,10.0,,
20001102,1.0,,
20001103,0.0,,
20001104,0.0,,
20001105,0.0,,
20001106,0.0,,
20001107,0.0,,
20001108,0.0,,
20001109,0.0,,
20001110,0.0,,
20001111,0.0,,
20001112,0.0,,
20001113,0.0,,
20001114,1.0,,
20001115,1.0,,
20001116,5.0,,
20001117,0.0,,
20001118,0.0,,
20001119,18.0,,
20001120,4.0,,
20001121,0.0,,
20001122,0.0,,
20001123,0.0,,
20001124,0.0,,
20001125,0.0,,
20001126,0.0,,
20001127,0.0,,
20001128,0.0,,
20001129,0.0,,
20001130,0.0,,
20001201,0.0,,
20001202,0.0,,
20001203,0.0,,
20001204,0.0,,
20001205,0.0,,
20001206,0.0,,
20001207,0.0,,
20001208,0.0,,
20001209,0.0,,
20001210,0.0,,
20001211,0.0,,
20001212,0.0,,
20001213,0.0,,
20001214,0.0,,
20001215,0.0,,
20001216,0.0,,
20001217,0.0,,
20001218,0.0,,
20001219,0.0,,
20001220,0.0,,
20001221,0.0,,
20001222,0.0,,
20001223,0.0,,
20001224,0.0,,
20001225,0.0,,
20001226,0.0,,
20001227,0.0,,
20001228,0.0,,
20001229,0.0,,
20001230,0.0,,
20001231,0.0,,
20010101,0.0,,
20010102,0.0,,
20010103,0.0,,
20010104,0.0,,
20010105,0.0,,
20010106,0.0,,
20010107,15.0,,
20010108,0.0,,
20010109,0.0,,
20010110,0.0,,
20010111,0.0,,
20010112,0.0,,
20010113,0.0,,
20010114,0.0,,
20010115,0.0,,
20010116,0.0,,
20010117,0.0,,
20010118,0.0,,
20010119,0.0,,
20010120,7.0,,
20010121,0.0,,
20010122,0.0,,
20010123,0.0,,
20010124,0.0,,
20010125,0.0,,
20010126,0.0,,
20010127,0.0,,
20010128,0.0,,
20010129,3.0,,
20010130,0.0,,
20010131,0.0,,
20010201,3.0,,
20010202,4.0,,
20010203,0.0,,
20010204,0.0,,
20010205,0.0,,
20010206,0.0,,
20010207,0.0,,
20010208,0.0,,
20010209,0.0,,
20010210,0.0,,
20010211,0.0,,
20010212,0.0,,
20010213,0.0,,
20010214,0.0,,
20010215,5.0,,
20010216,0.0,,
20010217,0.0,,
20010218,0.0,,
20010219,0.0,,
20010220,0.0,,
20010221,0.0,,
20010222,0.0,,
20010223,0.0,,
20010224,24.0,,
20010225,0.0,,
20010226,0.0,,
20010227,0.0,,
20010228,25.0,,
20010301,0.0,,
20010302,0.0,,
20010303,0.0,,
20010304,3.0,,
20010305,0.0,,
20010306,0.0,,
20010307,0.0,,
20010308,0.0,,
20010309,0.0,,
20010310,0.0,,
20010311,0.0,,
20010312,0.0,,
20010313,0.0,,
20010314,0.0,,
20010315,0.0,,
20010316,0.0,,
20010317,0.0,,
20010318,0.0,,
20010319,0.0,,
20010320,0.0,,
20010321,0.0,,
20010322,0.0,,
20010323,0.0,,
20010324,0.0,,
20010325,0.0,,
20010326,0.0,,
20010327,0.0,,
20010328,1.0,,
20010329,0.0,,
20010330,0.0,,
20010331,0.0,,
20010401,0.0,,
20010402,0.0,,
20010403,0.0,,
20010404,0.0,,
20010405,0.0,,
20010406,0.0,,
20010407,0.0,,
20010408,0.0,,
20010409,0.0,,
20010410,0.0,,
20010411,0.0,,
20010412,0.0,,
20010413,0.0,,
20010414,0.0,,
20010415,0.0,,
20010416,0.0,,
20010417,0.0,,
20010418,0.0,,
20010419,0.0,,
20010420,0.0,,
20010421,0.0,,
20010422,0.0,,
20010423,0.0,,
20010424,0.0,,
20010425,0.0,,
20010426,0.0,,
20010427,0.0,,
20010428,0.0,,
20010429,2.0,,
20010430,0.0,,
20010501,1.0,,
20010502,0.0,,
20010503,0.0,,
20010504,0.0,,
20010505,0.0,,
20010506,0.0,,
20010507,7.0,,
20010508,0.0,,
20010509,0.0,,
20010510,0.0,,
20010511,0.0,,
20010512,0.0,,
20010513,0.0,,
20010514,0.0,,
20010515,0.0,,
20010516,0.0,,
20010517,0.0,,
20010518,0.0,,
20010519,0.0,,
20010520,0.0,,
20010521,3.0,,
20010522,6.0,,
20010523,0.0,,
20010524,0.0,,
20010525,0.0,,
20010526,0.0,,
20010527,0.0,,
20010528,0.0,,
20010529,0.0,,
20010530,0.0,,
20010531,0.0,,
20010601,0.0,,
20010602,0.0,,
20010603,0.0,,
20010604,0.0,,
20010605,0.0,,
20010606,0.0,,
20010607,0.0,,
20010608,0.0,,
20010609,0.0,,
20010610,0.0,,
20010611,0.0,,
20010612,1.0,,
20010613,2.0,,
20010614,0.0,,
20010615,0.0,,
20010616,0.0,,
20010617,0.0,,
20010618,6.0,,
20010619,72.0,,
20010620,0.0,,
20010621,0.0,,
20010622,5.0,,
20010623,3.0,,
20010624,42.0,,
20010625,0.0,,
20010626,0.0,,
20010627,0.0,,
20010628,0.0,,
20010629,92.0,,
20010630,0.0,,
20010701,0.0,,
20010702,0.0,,
20010703,0.0,,
20010704,0.0,,
20010705,1.0,,
20010706,0.0,,
20010707,0.0,,
20010708,0.0,,
20010709,0.0,,
20010710,1.0,,
20010711,0.0,,
20010712,9.0,,
20010713,1.0,,
20010714,5.0,,
20010715,151.0,,
20010716,1.0,,
20010717,0.0,,
20010718,0.0,,
20010719,2.0,,
20010720,1.0,,
20010721,13.0,,
20010722,0.0,,
20010723,1.0,,
20010724,0.0,,
20010725,0.0,,
20010726,11.0,,
20010727,0.0,,
20010728,0.0,,
20010729,0.0,,
20010730,27.0,,
20010731,2.0,,
20010801,19.0,,
20010802,0.0,,
20010803,0.0,,
20010804,0.0,,
20010805,0.0,,
20010806,0.0,,
20010807,18.0,,
20010808,1.0,,
20010809,0.0,,
20010810,0.0,,
20010811,0.0,,
20010812,1.0,,
20010813,0.0,,
20010814,29.0,,
20010815,0.0,,
20010816,0.0,,
20010817,0.0,,
20010818,0.0,,
20010819,0.0,,
20010820,0.0,,
20010821,0.0,,
20010822,0.0,,
20010823,0.0,,
20010824,0.0,,
20010825,0.0,,
20010826,0.0,,
20010827,0.0,,
20010828,0.0,,
20010829,0.0,,
20010830,0.0,,
20010831,0.0,,
20010901,0.0,,
20010902,0.0,,
20010903,0.0,,
20010904,0.0,,
20010905,0.0,,
20010906,0.0,,
20010907,0.0,,
20010908,0.0,,
20010909,69.0,,
20010910,0.0,,
20010911,0.0,,
20010912,0.0,,
20010913,27.0,,
20010914,5.0,,
20010915,0.0,,
20010916,0.0,,
20010917,0.0,,
20010918,0.0,,
20010919,0.0,,
20010920,0.0,,
20010921,0.0,,
20010922,0.0,,
20010923,0.0,,
20010924,0.0,,
20010925,0.0,,
20010926,0.0,,
20010927,0.0,,
20010928,0.0,,
20010929,1.0,,
20010930,24.0,,
20011001,5.0,,
20011002,0.0,,
20011003,0.0,,
20011004,7.0,,
20011005,0.0,,
20011006,0.0,,
20011007,0.0,,
20011008,0.0,,
20011009,47.0,,
20011010,3.0,,
20011011,0.0,,
20011012,0.0,,
20011013,0.0,,
20011014,0.0,,
20011015,0.0,,
20011016,0.0,,
20011017,0.0,,
20011018,0.0,,
20011019,0.0,,
20011020,0.0,,
20011021,2.0,,
20011022,2.0,,
20011023,0.0,,
20011024,0.0,,
20011025,0.0,,
20011026,0.0,,
20011027,33.0,,
20011028,5.0,,
20011029,0.0,,
20011030,0.0,,
20011031,0.0,,
20011101,0.0,,
20011102,0.0,,
20011103,0.0,,
20011104,0.0,,
20011105,1.0,,
20011106,0.0,,
20011107,0.0,,
20011108,0.0,,
20011109,0.0,,
20011110,0.0,,
20011111,0.0,,
20011112,0.0,,
20011113,0.0,,
20011114,0.0,,
20011115,0.0,,
20011116,0.0,,
20011117,0.0,,
20011118,0.0,,
20011119,0.0,,
20011120,0.0,,
20011121,0.0,,
20011122,0.0,,
20011123,0.0,,
20011124,0.0,,
20011125,0.0,,
20011126,0.0,,
20011127,0.0,,
20011128,2.0,,
20011129,3.0,,
20011130,0.0,,
20011201,0.0,,
20011202,0.0,,
20011203,8.0,,
20011204,0.0,,
20011205,0.0,,
20011206,0.0,,
20011207,0.0,,
20011208,0.0,,
20011209,0.0,,
20011210,0.0,,
20011211,0.0,,
20011212,0.0,,
20011213,0.0,,
20011214,0.0,,
20011215,0.0,,
20011216,0.0,,
20011217,0.0,,
20011218,0.0,,
20011219,0.0,,
20011220,0.0,,
20011221,0.0,,
20011222,0.0,,
20011223,0.0,,
20011224,0.0,,
20011225,7.0,,
20011226,0.0,,
20011227,0.0,,
20011228,0.0,,
20011229,0.0,,
20011230,0.0,,
20011231,0.0,,
20020101,0.0,,
20020102,0.0,,
20020103,0.0,,
20020104,0.0,,
20020105,0.0,,
20020106,0.0,,
20020107,8.0,,
20020108,0.0,,
20020109,0.0,,
20020110,0.0,,
20020111,0.0,,
20020112,0.0,,
20020113,0.0,,
20020114,0.0,,
20020115,2.0,,
20020116,40.0,,
20020117,45.0,,
20020118,0.0,,
20020119,0.0,,
20020120,0.0,,
20020121,0.0,,
20020122,0.0,,
20020123,0.0,,
20020124,0.0,,
20020125,0.0,,
20020126,7.0,,
20020127,0.0,,
20020128,0.0,,
20020129,0.0,,
20020130,0.0,,
20020131,0.0,,
20020201,0.0,,
20020202,0.0,,
20020203,0.0,,
20020204,0.0,,
20020205,0.0,,
20020206,0.0,,
20020207,0.0,,
20020208,0.0,,
20020209,0.0,,
20020210,1.0,,
20020211,0.0,,
20020212,0.0,,
20020213,0.0,,
20020214,0.0,,
20020215,0.0,,
20020216,0.0,,
20020217,0.0,,
20020218,0.0,,
20020219,0.0,,
20020220,0.0,,
20020221,2.0,,
20020222,0.0,,
20020223,0.0,,
20020224,0.0,,
20020225,0.0,,
20020226,0.0,,
20020227,0.0,,
20020228,0.0,,
20020301,0.0,,
20020302,0.0,,
20020303,0.0,,
20020304,0.0,,
20020305,0.0,,
20020306,2.0,,
20020307,0.0,,
20020308,0.0,,
20020309,1.0,,
20020310,0.0,,
20020311,0.0,,
20020312,0.0,,
20020313,0.0,,
20020314,13.0,,
20020315,0.0,,
20020316,0.0,,
20020317,0.0,,
20020318,0.0,,
20020319,0.0,,
20020320,0.0,,
20020321,9.0,,
20020322,3.0,,
20020323,0.0,,
20020324,0.0,,
20020325,0.0,,
20020326,0.0,,
20020327,0.0,,
20020328,1.0,,
20020329,0.0,,
20020330,0.0,,
20020331,0.0,,
20020401,0.0,,
20020402,0.0,,
20020403,0.0,,
20020404,0.0,,
20020405,0.0,,
20020406,23.0,,
20020407,0.0,,
20020408,0.0,,
20020409,0.0,,
20020410,0.0,,
20020411,0.0,,
20020412,0.0,,
20020413,0.0,,
20020414,0.0,,
20020415,0.0,,
20020416,49.0,,
20020417,0.0,,
20020418,0.0,,
20020419,0.0,,
20020420,0.0,,
20020421,0.0,,
20020422,0.0,,
20020423,1.0,,
20020424,0.0,,
20020425,0.0,,
20020426,0.0,,
20020427,0.0,,
20020428,0.0,,
20020429,6.0,,
20020430,66.0,,
20020501,1.0,,
20020502,0.0,,
20020503,18.0,,
20020504,0.0,,
20020505,0.0,,
20020506,7.0,,
20020507,51.0,,
20020508,0.0,,
20020509,0.0,,
20020510,0.0,,
20020511,0.0,,
20020512,0.0,,
20020513,0.0,,
20020514,0.0,,
20020515,3.0,,
20020516,3.0,,
20020517,1.0,,
20020518,7.0,,
20020519,2.0,,
20020520,0.0,,
20020521,0.0,,
20020522,0.0,,
20020523,0.0,,
20020524,0.0,,
20020525,0.0,,
20020526,0.0,,
20020527,0.0,,
20020528,0.0,,
20020529,0.0,,
20020530,1.0,,
20020531,0.0,,
20020601,0.0,,
20020602,0.0,,
20020603,0.0,,
20020604,0.0,,
20020605,0.0,,
20020606,0.0,,
20020607,0.0,,
20020608,0.0,,
20020609,0.0,,
20020610,3.0,,
20020611,16.0,,
20020612,6.0,,
20020613,0.0,,
20020614,0.0,,
20020615,0.0,,
20020616,0.0,,
20020617,0.0,,
20020618,0.0,,
20020619,0.0,,
20020620,0.0,,
20020621,0.0,,
20020622,0.0,,
20020623,1.0,,
20020624,5.0,,
20020625,0.0,,
20020626,0.0,,
20020627,0.0,,
20020628,0.0,,
20020629,0.0,,
20020630,1.0,,
20020701,0.0,,
20020702,0.0,,
20020703,0.0,,
20020704,0.0,,
20020705,36.0,,
20020706,2.0,,
20020707,0.0,,
20020708,5.0,,
20020709,14.0,,
20020710,0.0,,
20020711,0.0,,
20020712,0.0,,
20020713,4.0,,
20020714,17.0,,
20020715,0.0,,
20020716,1.0,,
20020717,0.0,,
20020718,0.0,,
20020719,28.0,,
20020720,0.0,,
20020721,2.0,,
20020722,22.0,,
20020723,1.0,,
20020724,0.0,,
20020725,0.0,,
20020726,0.0,,
20020727,0.0,,
20020728,0.0,,
20020729,0.0,,
20020730,0.0,,
20020731,0.0,,
20020801,0.0,,
20020802,0.0,,
20020803,0.0,,
20020804,0.0,,
20020805,0.0,,
20020806,88.0,,
20020807,99.0,,
20020808,5.0,,
20020809,18.0,,
20020810,13.0,,
20020811,20.0,,
20020812,12.0,,
20020813,8.0,,
20020814,11.0,,
20020815,28.0,,
20020816,5.0,,
20020817,0.0,,
20020818,0.0,,
20020819,0.0,,
20020820,0.0,,
20020821,0.0,,
20020822,0.0,,
20020823,4.0,,
20020824,0.0,,
20020825,3.0,,
20020826,0.0,,
20020827,27.0,,
20020828,1.0,,
20020829,0.0,,
20020830,1.0,,
20020831,106.0,,
20020901,2.0,,
20020902,0.0,,
20020903,0.0,,
20020904,0.0,,
20020905,29.0,,
20020906,6.0,,
20020907,0.0,,
20020908,0.0,,
20020909,0.0,,
20020910,0.0,,
20020911,0.0,,
20020912,0.0,,
20020913,0.0,,
20020914,0.0,,
20020915,12.0,,
20020916,14.0,,
20020917,1.0,,
20020918,0.0,,
20020919,0.0,,
20020920,0.0,,
20020921,0.0,,
20020922,3.0,,
20020923,0.0,,
20020924,0.0,,
20020925,0.0,,
20020926,0.0,,
20020927,0.0,,
20020928,7.0,,
20020929,8.0,,
20020930,0.0,,
20021001,0.0,,
20021002,0.0,,
20021003,0.0,,
20021004,0.0,,
20021005,5.0,,
20021006,9.0,,
20021007,0.0,,
20021008,0.0,,
20021009,0.0,,
20021010,0.0,,
20021011,0.0,,
20021012,0.0,,
20021013,0.0,,
20021014,0.0,,
20021015,0.0,,
20021016,0.0,,
20021017,0.0,,
20021018,3.0,,
20021019,1.0,,
20021020,2.0,,
20021021,0.0,,
20021022,0.0,,
20021023,0.0,,
20021024,0.0,,
20021025,0.0,,
20021026,2.0,,
20021027,0.0,,
20021028,0.0,,
20021029,0.0,,
20021030,0.0,,
20021031,0.0,,
20021101,0.0,,
20021102,0.0,,
20021103,0.0,,
20021104,0.0,,
20021105,0.0,,
20021106,0.0,,
20021107,6.0,,
20021108,0.0,,
20021109,0.0,,
20021110,0.0,,
20021111,0.0,,
20021112,0.0,,
20021113,0.0,,
20021114,0.0,,
20021115,0.0,,
20021116,0.0,,
20021117,0.0,,
20021118,0.0,,
20021119,0.0,,
20021120,0.0,,
20021121,0.0,,
20021122,0.0,,
20021123,0.0,,
20021124,0.0,,
20021125,0.0,,
20021126,0.0,,
20021127,0.0,,
20021128,0.0,,
20021129,0.0,,
20021130,0.0,,
20021201,0.0,,
20021202,0.0,,
20021203,0.0,,
20021204,22.0,,
20021205,0.0,,
20021206,0.0,,
20021207,11.0,,
20021208,0.0,,
20021209,0.0,,
20021210,0.0,,
20021211,0.0,,
20021212,0.0,,
20021213,0.0,,
20021214,0.0,,
20021215,0.0,,
20021216,25.0,,
20021217,0.0,,
20021218,0.0,,
20021219,0.0,,
20021220,0.0,,
20021221,0.0,,
20021222,11.0,,
20021223,0.0,,
20021224,0.0,,
20021225,0.0,,
20021226,0.0,,
20021227,0.0,,
20021228,0.0,,
20021229,0.0,,
20021230,0.0,,
20021231,0.0,,
20030101,0.0,,
20030102,0.0,,
20030103,0.0,,
20030104,0.0,,
20030105,0.0,,
20030106,0.0,,
20030107,0.0,,
20030108,0.0,,
20030109,0.0,,
20030110,0.0,,
20030111,0.0,,
20030112,0.0,,
20030113,0.0,,
20030114,0.0,,
20030115,0.0,,
20030116,0.0,,
20030117,0.0,,
20030118,0.0,,
20030119,0.0,,
20030120,0.0,,
20030121,0.0,,
20030122,0.0,,
20030123,7.0,,
20030124,1.0,,
20030125,0.0,,
20030126,7.0,,
20030127,6.0,,
20030128,0.0,,
20030129,0.0,,
20030130,0.0,,
20030131,0.0,,
20030201,0.0,,
20030202,0.0,,
20030203,0.0,,
20030204,0.0,,
20030205,0.0,,
20030206,0.0,,
20030207,0.0,,
20030208,0.0,,
20030209,0.0,,
20030210,0.0,,
20030211,3.0,,
20030212,0.0,,
20030213,0.0,,
20030214,0.0,,
20030215,0.0,,
20030216,0.0,,
20030217,0.0,,
20030218,0.0,,
20030219,0.0,,
20030220,0.0,,
20030221,0.0,,
20030222,20.0,,
20030223,0.0,,
20030224,0.0,,
20030225,0.0,,
20030226,0.0,,
20030227,0.0,,
20030228,0.0,,
20030301,0.0,,
20030302,0.0,,
20030303,0.0,,
20030304,0.0,,
20030305,0.0,,
20030306,6.0,,
20030307,3.0,,
20030308,1.0,,
20030309,0.0,,
20030310,0.0,,
20030311,0.0,,
20030312,0.0,,
20030313,0.0,,
20030314,0.0,,
20030315,0.0,,
20030316,11.0,,
20030317,0.0,,
20030318,0.0,,
20030319,0.0,,
20030320,0.0,,
20030321,0.0,,
20030322,0.0,,
20030323,0.0,,
20030324,0.0,,
20030325,0.0,,
20030326,0.0,,
20030327,3.0,,
20030328,0.0,,
20030329,0.0,,
20030330,0.0,,
20030331,0.0,,
20030401,0.0,,
20030402,0.0,,
20030403,0.0,,
20030404,0.0,,
20030405,0.0,,
20030406,0.0,,
20030407,5.0,,
20030408,14.0,,
20030409,0.0,,
20030410,0.0,,
20030411,8.0,,
20030412,0.0,,
20030413,0.0,,
20030414,0.0,,
20030415,0.0,,
20030416,0.0,,
20030417,0.0,,
20030418,13.0,,
20030419,8.0,,
20030420,8.0,,
20030421,0.0,,
20030422,0.0,,
20030423,14.0,,
20030424,0.0,,
20030425,57.0,,
20030426,0.0,,
20030427,0.0,,
20030428,0.0,,
20030429,32.0,,
20030430,0.0,,
20030501,0.0,,
20030502,0.0,,
20030503,0.0,,
20030504,0.0,,
20030505,0.0,,
20030506,26.0,,
20030507,47.0,,
20030508,9.0,,
20030509,0.0,,
20030510,0.0,,
20030511,0.0,,
20030512,0.0,,
20030513,0.0,,
20030514,0.0,,
20030515,0.0,,
20030516,0.0,,
20030517,0.0,,
20030518,0.0,,
20030519,0.0,,
20030520,0.0,,
20030521,0.0,,
20030522,0.0,,
20030523,0.0,,
20030524,1.0,,
20030525,27.0,,
20030526,0.0,,
20030527,0.0,,
20030528,0.0,,
20030529,3.0,,
20030530,34.0,,
20030531,0.0,,
20030601,0.0,,
20030602,0.0,,
20030603,0.0,,
20030604,0.0,,
20030605,0.0,,
20030606,0.0,,
20030607,1.0,,
20030608,0.0,,
20030609,0.0,,
20030610,0.0,,
20030611,5.0,,
20030612,18.0,,
20030613,1.0,,
20030614,2.0,,
20030615,5.0,,
20030616,0.0,,
20030617,0.0,,
20030618,0.0,,
20030619,7.0,,
20030620,0.0,,
20030621,0.0,,
20030622,0.0,,
20030623,28.0,,
20030624,0.0,,
20030625,1.0,,
20030626,0.0,,
20030627,75.0,,
20030628,1.0,,
20030629,0.0,,
20030630,0.0,,
20030701,2.0,,
20030702,0.0,,
20030703,51.0,,
20030704,0.0,,
20030705,2.0,,
20030706,3.0,,
20030707,0.0,,
20030708,0.0,,
20030709,138.0,,
20030710,47.0,,
20030711,4.0,,
20030712,3.0,,
20030713,35.0,,
20030714,0.0,,
20030715,0.0,,
20030716,0.0,,
20030717,32.0,,
20030718,0.0,,
20030719,1.0,,
20030720,0.0,,
20030721,0.0,,
20030722,30.0,,
20030723,27.0,,
20030724,0.0,,
20030725,83.0,,
20030726,0.0,,
20030727,0.0,,
20030728,9.0,,
20030729,29.0,,
20030730,0.0,,
20030731,0.0,,
20030801,0.0,,
20030802,0.0,,
20030803,0.0,,
20030804,14.0,,
20030805,0.0,,
20030806,4.0,,
20030807,8.0,,
20030808,0.0,,
20030809,0.0,,
20030810,2.0,,
20030811,19.0,,
20030812,0.0,,
20030813,0.0,,
20030814,0.0,,
20030815,0.0,,
20030816,0.0,,
20030817,3.0,,
20030818,70.0,,
20030819,68.0,,
20030820,4.0,,
20030821,13.0,,
20030822,0.0,,
20030823,0.0,,
20030824,0.0,,
20030825,10.0,,
20030826,0.0,,
20030827,25.0,,
20030828,5.0,,
20030829,0.0,,
20030830,17.0,,
20030831,14.0,,
20030901,0.0,,
20030902,4.0,,
20030903,13.0,,
20030904,0.0,,
20030905,1.0,,
20030906,0.0,,
20030907,16.0,,
20030908,6.0,,
20030909,52.0,,
20030910,0.0,,
20030911,1.0,,
20030912,98.0,,
20030913,19.0,,
20030914,0.0,,
20030915,0.0,,
20030916,0.0,,
20030917,0.0,,
20030918,5.0,,
20030919,0.0,,
20030920,0.0,,
20030921,0.0,,
20030922,0.0,,
20030923,0.0,,
20030924,0.0,,
20030925,0.0,,
20030926,0.0,,
20030927,0.0,,
20030928,0.0,,
20030929,0.0,,
20030930,0.0,,
20031001,0.0,,
20031002,0.0,,
20031003,0.0,,
20031004,0.0,,
20031005,0.0,,
20031006,0.0,,
20031007,0.0,,
20031008,0.0,,
20031009,0.0,,
20031010,0.0,,
20031011,0.0,,
20031012,1.0,,
20031013,6.0,,
20031014,0.0,,
20031015,0.0,,
20031016,0.0,,
20031017,0.0,,
20031018,0.0,,
20031019,0.0,,
20031020,0.0,,
20031021,0.0,,
20031022,0.0,,
20031023,0.0,,
20031024,0.0,,
20031025,0.0,,
20031026,0.0,,
20031027,0.0,,
20031028,5.0,,
20031029,0.0,,
20031030,0.0,,
20031031,0.0,,
20031101,0.0,,
20031102,0.0,,
20031103,0.0,,
20031104,0.0,,
20031105,0.0,,
20031106,0.0,,
20031107,0.0,,
20031108,12.0,,
20031109,0.0,,
20031110,1.0,,
20031111,17.0,,
20031112,0.0,,
20031113,1.0,,
20031114,0.0,,
20031115,1.0,,
20031116,0.0,,
20031117,0.0,,
20031118,0.0,,
20031119,0.0,,
20031120,1.0,,
20031121,0.0,,
20031122,0.0,,
20031123,0.0,,
20031124,0.0,,
20031125,0.0,,
20031126,0.0,,
20031127,2.0,,
20031128,1.0,,
20031129,0.0,,
20031130,0.0,,
20031201,0.0,,
20031202,0.0,,
20031203,0.0,,
20031204,0.0,,
20031205,0.0,,
20031206,9.0,,
20031207,3.0,,
20031208,2.0,,
20031209,0.0,,
20031210,0.0,,
20031211,0.0,,
20031212,0.0,,
20031213,0.0,,
20031214,0.0,,
20031215,0.0,,
20031216,9.0,,
20031217,1.0,,
20031218,0.0,,
20031219,0.0,,
20031220,0.0,,
20031221,0.0,,
20031222,0.0,,
20031223,0.0,,
20031224,0.0,,
20031225,0.0,,
20031226,0.0,,
20031227,4.0,,
20031228,0.0,,
20031229,0.0,,
20031230,0.0,,
20031231,0.0,,
20040101,0.0,,
20040102,0.0,,
20040103,0.0,,
20040104,0.0,,
20040105,0.0,,
20040106,0.0,,
20040107,0.0,,
20040108,0.0,,
20040109,0.0,,
20040110,0.0,,
20040111,0.0,,
20040112,0.0,,
20040113,0.0,,
20040114,0.0,,
20040115,0.0,,
20040116,0.0,,
20040117,2.0,,
20040118,1.0,,
20040119,0.0,,
20040120,0.0,,
20040121,0.0,,
20040122,0.0,,
20040123,0.0,,
20040124,0.0,,
20040125,0.0,,
20040126,0.0,,
20040127,0.0,,
20040128,0.0,,
20040129,0.0,,
20040130,0.0,,
20040131,0.0,,
20040201,0.0,,
20040202,0.0,,
20040203,0.0,,
20040204,0.0,,
20040205,1.0,,
20040206,0.0,,
20040207,2.0,,
20040208,0.0,,
20040209,0.0,,
20040210,0.0,,
20040211,0.0,,
20040212,0.0,,
20040213,0.0,,
20040214,3.0,,
20040215,0.0,,
20040216,0.0,,
20040217,0.0,,
20040218,0.0,,
20040219,0.0,,
20040220,0.0,,
20040221,0.0,,
20040222,15.0,,
20040223,0.0,,
20040224,0.0,,
20040225,0.0,,
20040226,0.0,,
20040227,0.0,,
20040228,1.0,,
20040229,0.0,,
20040301,0.0,,
20040302,0.0,,
20040303,0.0,,
20040304,0.0,,
20040305,0.0,,
20040306,0.0,,
20040307,2.0,,
20040308,9.0,,
20040309,0.0,,
20040310,0.0,,
20040311,0.0,,
20040312,0.0,,
20040313,0.0,,
20040314,0.0,,
20040315,0.0,,
20040316,0.0,,
20040317,5.0,,
20040318,0.0,,
20040319,0.0,,
20040320,0.0,,
20040321,0.0,,
20040322,0.0,,
20040323,0.0,,
20040324,0.0,,
20040325,0.0,,
20040326,0.0,,
20040327,0.0,,
20040328,0.0,,
20040329,0.0,,
20040330,0.0,,
20040331,0.0,,
20040401,14.0,,
20040402,2.0,,
20040403,0.0,,
20040404,0.0,,
20040405,0.0,,
20040406,0.0,,
20040407,0.0,,
20040408,0.0,,
20040409,0.0,,
20040410,0.0,,
20040411,0.0,,
20040412,0.0,,
20040413,0.0,,
20040414,0.0,,
20040415,0.0,,
20040416,0.0,,
20040417,0.0,,
20040418,8.0,,
20040419,2.0,,
20040420,0.0,,
20040421,0.0,,
20040422,6.0,,
20040423,0.0,,
20040424,0.0,,
20040425,0.0,,
20040426,28.0,,
20040427,6.0,,
20040428,0.0,,
20040429,0.0,,
20040430,0.0,,
20040501,0.0,,
20040502,0.0,,
20040503,5.0,,
20040504,1.0,,
20040505,0.0,,
20040506,0.0,,
20040507,0.0,,
20040508,1.0,,
20040509,26.0,,
20040510,5.0,,
20040511,0.0,,
20040512,16.0,,
20040513,2.0,,
20040514,0.0,,
20040515,2.0,,
20040516,0.0,,
20040517,0.0,,
20040518,0.0,,
20040519,0.0,,
20040520,3.0,,
20040521,8.0,,
20040522,0.0,,
20040523,0.0,,
20040524,0.0,,
20040525,0.0,,
20040526,0.0,,
20040527,0.0,,
20040528,12.0,,
20040529,3.0,,
20040530,2.0,,
20040531,1.0,,
20040601,0.0,,
20040602,0.0,,
20040603,0.0,,
20040604,0.0,,
20040605,0.0,,
20040606,0.0,,
20040607,0.0,,
20040608,0.0,,
20040609,0.0,,
20040610,0.0,,
20040611,0.0,,
20040612,0.0,,
20040613,0.0,,
20040614,0.0,,
20040615,0.0,,
20040616,0.0,,
20040617,27.0,,
20040618,1.0,,
20040619,54.0,,
20040620,33.0,,
20040621,63.0,,
20040622,12.0,,
20040623,0.0,,
20040624,0.0,,
20040625,0.0,,
20040626,0.0,,
20040627,10.0,,
20040628,0.0,,
20040629,0.0,,
20040630,0.0,,
20040701,0.0,,
20040702,1.0,,
20040703,14.0,,
20040704,19.0,,
20040705,5.0,,
20040706,0.0,,
20040707,17.0,,
20040708,0.0,,
20040709,0.0,,
20040710,0.0,,
20040711,5.0,,
20040712,31.0,,
20040713,15.0,,
20040714,14.0,,
20040715,20.0,,
20040716,67.0,,
20040717,20.0,,
20040718,0.0,,
20040719,0.0,,
20040720,0.0,,
20040721,0.0,,
20040722,0.0,,
20040723,0.0,,
20040724,0.0,,
20040725,0.0,,
20040726,0.0,,
20040727,0.0,,
20040728,0.0,,
20040729,0.0,,
20040730,0.0,,
20040731,0.0,,
20040801,0.0,,
20040802,30.0,,
20040803,11.0,,
20040804,28.0,,
20040805,0.0,,
20040806,0.0,,
20040807,0.0,,
20040808,0.0,,
20040809,1.0,,
20040810,0.0,,
20040811,0.0,,
20040812,0.0,,
20040813,0.0,,
20040814,27.0,,
20040815,1.0,,
20040816,8.0,,
20040817,1.0,,
20040818,93.0,,
20040819,29.0,,
20040820,1.0,,
20040821,0.0,,
20040822,13.0,,
20040823,37.0,,
20040824,0.0,,
20040825,0.0,,
20040826,4.0,,
20040827,0.0,,
